id.orig_h,window_start,window_end,attack_phase_nunique,is_attack_count,is_attack_ratio,is_attack_any,is_attack_majority,is_attack
172.18.0.12,1767525330.027992,1767525345.027992,1,0,0.0,0,0,0
172.18.0.12,1767525335.027992,1767525350.027992,1,0,0.0,0,0,0
172.18.0.12,1767525375.027992,1767525390.027992,1,0,0.0,0,0,0
172.18.0.12,1767525380.027992,1767525395.027992,1,0,0.0,0,0,0
172.18.0.12,1767525385.027992,1767525400.027992,1,0,0.0,0,0,0
172.18.0.12,1767525600.027992,1767525615.027992,1,0,0.0,0,0,0
172.18.0.12,1767525605.027992,1767525620.027992,1,0,0.0,0,0,0
172.18.0.12,1767525610.027992,1767525625.027992,1,0,0.0,0,0,0
172.18.0.12,1767525720.027992,1767525735.027992,1,0,0.0,0,0,0
172.18.0.12,1767525725.027992,1767525740.027992,1,0,0.0,0,0,0
172.18.0.12,1767525730.027992,1767525745.027992,1,0,0.0,0,0,0
172.18.0.12,1767525795.027992,1767525810.027992,1,0,0.0,0,0,0
172.18.0.12,1767525800.027992,1767525815.027992,1,0,0.0,0,0,0
172.18.0.12,1767525805.027992,1767525820.027992,1,0,0.0,0,0,0
172.18.0.12,1767526060.027992,1767526075.027992,1,0,0.0,0,0,0
172.18.0.12,1767526065.027992,1767526080.027992,1,0,0.0,0,0,0
172.18.0.12,1767526070.027992,1767526085.027992,1,0,0.0,0,0,0
172.18.0.12,1767526140.027992,1767526155.027992,1,0,0.0,0,0,0
172.18.0.12,1767526145.027992,1767526160.027992,1,0,0.0,0,0,0
172.18.0.12,1767526150.027992,1767526165.027992,1,0,0.0,0,0,0
172.18.0.12,1767526375.027992,1767526390.027992,1,0,0.0,0,0,0
172.18.0.12,1767526380.027992,1767526395.027992,1,0,0.0,0,0,0
172.18.0.12,1767526385.027992,1767526400.027992,1,0,0.0,0,0,0
172.18.0.12,1767526505.027992,1767526520.027992,1,0,0.0,0,0,0
172.18.0.12,1767526510.027992,1767526525.027992,1,0,0.0,0,0,0
172.18.0.12,1767526515.027992,1767526530.027992,1,0,0.0,0,0,0
172.18.0.12,1767526720.027992,1767526735.027992,1,0,0.0,0,0,0
172.18.0.12,1767526725.027992,1767526740.027992,1,0,0.0,0,0,0
172.18.0.12,1767526730.027992,1767526745.027992,1,0,0.0,0,0,0
172.18.0.12,1767526795.027992,1767526810.027992,1,0,0.0,0,0,0
172.18.0.12,1767526800.027992,1767526815.027992,1,0,0.0,0,0,0
172.18.0.12,1767526805.027992,1767526820.027992,1,0,0.0,0,0,0
172.18.0.12,1767526810.027992,1767526825.027992,1,0,0.0,0,0,0
172.18.0.12,1767526815.027992,1767526830.027992,1,0,0.0,0,0,0
172.18.0.12,1767526820.027992,1767526835.027992,1,0,0.0,0,0,0
172.18.0.12,1767526895.027992,1767526910.027992,1,0,0.0,0,0,0
172.18.0.12,1767526900.027992,1767526915.027992,1,0,0.0,0,0,0
172.18.0.12,1767526905.027992,1767526920.027992,1,0,0.0,0,0,0
172.18.0.12,1767527020.027992,1767527035.027992,1,0,0.0,0,0,0
172.18.0.12,1767527025.027992,1767527040.027992,1,0,0.0,0,0,0
172.18.0.12,1767527030.027992,1767527045.027992,1,0,0.0,0,0,0
172.18.0.12,1767527330.027992,1767527345.027992,1,0,0.0,0,0,0
172.18.0.12,1767527335.027992,1767527350.027992,1,0,0.0,0,0,0
172.18.0.12,1767527340.027992,1767527355.027992,1,0,0.0,0,0,0
172.18.0.12,1767527365.027992,1767527380.027992,1,0,0.0,0,0,0
172.18.0.12,1767527370.027992,1767527385.027992,1,0,0.0,0,0,0
172.18.0.12,1767527375.027992,1767527390.027992,1,0,0.0,0,0,0
172.18.0.12,1767527580.027992,1767527595.027992,1,0,0.0,0,0,0
172.18.0.12,1767527585.027992,1767527600.027992,1,0,0.0,0,0,0
172.18.0.12,1767527590.027992,1767527605.027992,1,0,0.0,0,0,0
172.18.0.12,1767527700.027992,1767527715.027992,1,0,0.0,0,0,0
172.18.0.12,1767527705.027992,1767527720.027992,1,0,0.0,0,0,0
172.18.0.12,1767527710.027992,1767527725.027992,1,0,0.0,0,0,0
172.18.0.12,1767528210.027992,1767528225.027992,1,0,0.0,0,0,0
172.18.0.12,1767528215.027992,1767528230.027992,1,0,0.0,0,0,0
172.18.0.12,1767528220.027992,1767528235.027992,1,0,0.0,0,0,0
172.18.0.12,1767528715.027992,1767528730.027992,1,0,0.0,0,0,0
172.18.0.12,1767528720.027992,1767528735.027992,1,0,0.0,0,0,0
172.18.0.12,1767528725.027992,1767528740.027992,1,0,0.0,0,0,0
172.18.0.12,1767528845.027992,1767528860.027992,1,0,0.0,0,0,0
172.18.0.12,1767528850.027992,1767528865.027992,1,0,0.0,0,0,0
172.18.0.12,1767528855.027992,1767528870.027992,1,0,0.0,0,0,0
172.18.0.12,1767528920.027992,1767528935.027992,1,0,0.0,0,0,0
172.18.0.12,1767528925.027992,1767528940.027992,1,0,0.0,0,0,0
172.18.0.12,1767528930.027992,1767528945.027992,1,0,0.0,0,0,0
172.18.0.12,1767528970.027992,1767528985.027992,1,0,0.0,0,0,0
172.18.0.12,1767528975.027992,1767528990.027992,1,0,0.0,0,0,0
172.18.0.12,1767528980.027992,1767528995.027992,1,0,0.0,0,0,0
172.18.0.12,1767528990.027992,1767529005.027992,1,0,0.0,0,0,0
172.18.0.12,1767528995.027992,1767529010.027992,1,0,0.0,0,0,0
172.18.0.12,1767529000.027992,1767529015.027992,1,0,0.0,0,0,0
172.18.0.12,1767529340.027992,1767529355.027992,1,0,0.0,0,0,0
172.18.0.12,1767529345.027992,1767529360.027992,1,0,0.0,0,0,0
172.18.0.12,1767529350.027992,1767529365.027992,1,0,0.0,0,0,0
172.18.0.12,1767529415.027992,1767529430.027992,1,0,0.0,0,0,0
172.18.0.12,1767529420.027992,1767529435.027992,1,0,0.0,0,0,0
172.18.0.12,1767529425.027992,1767529440.027992,1,0,0.0,0,0,0
172.18.0.12,1767529520.027992,1767529535.027992,1,0,0.0,0,0,0
172.18.0.12,1767529525.027992,1767529540.027992,1,0,0.0,0,0,0
172.18.0.12,1767529530.027992,1767529545.027992,1,0,0.0,0,0,0
172.18.0.12,1767529630.027992,1767529645.027992,1,0,0.0,0,0,0
172.18.0.12,1767529635.027992,1767529650.027992,1,0,0.0,0,0,0
172.18.0.12,1767529640.027992,1767529655.027992,1,0,0.0,0,0,0
172.18.0.12,1767529685.027992,1767529700.027992,1,0,0.0,0,0,0
172.18.0.12,1767529690.027992,1767529705.027992,1,0,0.0,0,0,0
172.18.0.12,1767529695.027992,1767529710.027992,1,0,0.0,0,0,0
172.18.0.12,1767529780.027992,1767529795.027992,1,0,0.0,0,0,0
172.18.0.12,1767529785.027992,1767529800.027992,1,0,0.0,0,0,0
172.18.0.12,1767529790.027992,1767529805.027992,1,0,0.0,0,0,0
172.18.0.12,1767529835.027992,1767529850.027992,1,0,0.0,0,0,0
172.18.0.12,1767529840.027992,1767529855.027992,1,0,0.0,0,0,0
172.18.0.12,1767529845.027992,1767529860.027992,1,0,0.0,0,0,0
172.18.0.12,1767529880.027992,1767529895.027992,1,0,0.0,0,0,0
172.18.0.12,1767529885.027992,1767529900.027992,1,0,0.0,0,0,0
172.18.0.12,1767529890.027992,1767529905.027992,1,0,0.0,0,0,0
172.18.0.12,1767530040.027992,1767530055.027992,1,0,0.0,0,0,0
172.18.0.12,1767530045.027992,1767530060.027992,1,0,0.0,0,0,0
172.18.0.12,1767530050.027992,1767530065.027992,1,0,0.0,0,0,0
172.18.0.12,1767530335.027992,1767530350.027992,1,0,0.0,0,0,0
172.18.0.12,1767530340.027992,1767530355.027992,1,0,0.0,0,0,0
172.18.0.12,1767530345.027992,1767530360.027992,1,0,0.0,0,0,0
172.18.0.12,1767530395.027992,1767530410.027992,1,0,0.0,0,0,0
172.18.0.12,1767530400.027992,1767530415.027992,1,0,0.0,0,0,0
172.18.0.12,1767530405.027992,1767530420.027992,1,0,0.0,0,0,0
172.18.0.12,1767530490.027992,1767530505.027992,1,0,0.0,0,0,0
172.18.0.12,1767530495.027992,1767530510.027992,1,0,0.0,0,0,0
172.18.0.12,1767530500.027992,1767530515.027992,1,0,0.0,0,0,0
172.18.0.12,1767530505.027992,1767530520.027992,1,0,0.0,0,0,0
172.18.0.12,1767530690.027992,1767530705.027992,1,0,0.0,0,0,0
172.18.0.12,1767530695.027992,1767530710.027992,1,0,0.0,0,0,0
172.18.0.12,1767530700.027992,1767530715.027992,1,0,0.0,0,0,0
172.18.0.12,1767530795.027992,1767530810.027992,1,0,0.0,0,0,0
172.18.0.12,1767530800.027992,1767530815.027992,1,0,0.0,0,0,0
172.18.0.12,1767530805.027992,1767530820.027992,1,0,0.0,0,0,0
172.18.0.12,1767530925.027992,1767530940.027992,1,0,0.0,0,0,0
172.18.0.12,1767530930.027992,1767530945.027992,1,0,0.0,0,0,0
172.18.0.12,1767530935.027992,1767530950.027992,1,0,0.0,0,0,0
172.18.0.12,1767530960.027992,1767530975.027992,1,0,0.0,0,0,0
172.18.0.12,1767530965.027992,1767530980.027992,1,0,0.0,0,0,0
172.18.0.12,1767530970.027992,1767530985.027992,1,0,0.0,0,0,0
172.18.0.12,1767531265.027992,1767531280.027992,1,0,0.0,0,0,0
172.18.0.12,1767531270.027992,1767531285.027992,1,0,0.0,0,0,0
172.18.0.12,1767531275.027992,1767531290.027992,1,0,0.0,0,0,0
172.18.0.12,1767531335.027992,1767531350.027992,1,0,0.0,0,0,0
172.18.0.12,1767531340.027992,1767531355.027992,1,0,0.0,0,0,0
172.18.0.12,1767531345.027992,1767531360.027992,1,0,0.0,0,0,0
172.18.0.12,1767531455.027992,1767531470.027992,1,0,0.0,0,0,0
172.18.0.12,1767531460.027992,1767531475.027992,1,0,0.0,0,0,0
172.18.0.12,1767531465.027992,1767531480.027992,1,0,0.0,0,0,0
172.18.0.12,1767531470.027992,1767531485.027992,1,0,0.0,0,0,0
172.18.0.12,1767531585.027992,1767531600.027992,1,0,0.0,0,0,0
172.18.0.12,1767531590.027992,1767531605.027992,1,0,0.0,0,0,0
172.18.0.12,1767531595.027992,1767531610.027992,1,0,0.0,0,0,0
172.18.0.12,1767531640.027992,1767531655.027992,1,0,0.0,0,0,0
172.18.0.12,1767531645.027992,1767531660.027992,1,0,0.0,0,0,0
172.18.0.12,1767531650.027992,1767531665.027992,1,0,0.0,0,0,0
172.18.0.12,1767531895.027992,1767531910.027992,1,0,0.0,0,0,0
172.18.0.12,1767531900.027992,1767531915.027992,1,0,0.0,0,0,0
172.18.0.12,1767531905.027992,1767531920.027992,1,0,0.0,0,0,0
172.18.0.12,1767531910.027992,1767531925.027992,1,0,0.0,0,0,0
172.18.0.12,1767531915.027992,1767531930.027992,1,0,0.0,0,0,0
172.18.0.12,1767531920.027992,1767531935.027992,1,0,0.0,0,0,0
172.18.0.12,1767531975.027992,1767531990.027992,1,0,0.0,0,0,0
172.18.0.12,1767531980.027992,1767531995.027992,1,0,0.0,0,0,0
172.18.0.12,1767531985.027992,1767532000.027992,1,0,0.0,0,0,0
172.18.0.12,1767531995.027992,1767532010.027992,1,0,0.0,0,0,0
172.18.0.12,1767532000.027992,1767532015.027992,1,0,0.0,0,0,0
172.18.0.12,1767532005.027992,1767532020.027992,1,0,0.0,0,0,0
172.18.0.12,1767532270.027992,1767532285.027992,1,0,0.0,0,0,0
172.18.0.12,1767532275.027992,1767532290.027992,1,0,0.0,0,0,0
172.18.0.12,1767532280.027992,1767532295.027992,1,0,0.0,0,0,0
172.18.0.12,1767532305.027992,1767532320.027992,1,0,0.0,0,0,0
172.18.0.12,1767532310.027992,1767532325.027992,1,0,0.0,0,0,0
172.18.0.12,1767532315.027992,1767532330.027992,1,0,0.0,0,0,0
172.18.0.12,1767532355.027992,1767532370.027992,1,0,0.0,0,0,0
172.18.0.12,1767532360.027992,1767532375.027992,1,0,0.0,0,0,0
172.18.0.12,1767532365.027992,1767532380.027992,1,0,0.0,0,0,0
172.18.0.12,1767532605.027992,1767532620.027992,1,0,0.0,0,0,0
172.18.0.12,1767532610.027992,1767532625.027992,1,0,0.0,0,0,0
172.18.0.12,1767532615.027992,1767532630.027992,1,0,0.0,0,0,0
172.18.0.12,1767532710.027992,1767532725.027992,1,0,0.0,0,0,0
172.18.0.12,1767532715.027992,1767532730.027992,1,0,0.0,0,0,0
172.18.0.12,1767532720.027992,1767532735.027992,1,0,0.0,0,0,0
172.18.0.12,1767532930.027992,1767532945.027992,1,0,0.0,0,0,0
172.18.0.12,1767532935.027992,1767532950.027992,1,0,0.0,0,0,0
172.18.0.12,1767532940.027992,1767532955.027992,1,0,0.0,0,0,0
172.18.0.12,1767532985.027992,1767533000.027992,1,0,0.0,0,0,0
172.18.0.12,1767532990.027992,1767533005.027992,1,0,0.0,0,0,0
172.18.0.12,1767532995.027992,1767533010.027992,1,0,0.0,0,0,0
172.18.0.12,1767533115.027992,1767533130.027992,1,0,0.0,0,0,0
172.18.0.12,1767533120.027992,1767533135.027992,1,0,0.0,0,0,0
172.18.0.12,1767533125.027992,1767533140.027992,1,0,0.0,0,0,0
172.18.0.12,1767533145.027992,1767533160.027992,1,0,0.0,0,0,0
172.18.0.12,1767533150.027992,1767533165.027992,1,0,0.0,0,0,0
172.18.0.12,1767533155.027992,1767533170.027992,1,0,0.0,0,0,0
172.18.0.12,1767533175.027992,1767533190.027992,1,0,0.0,0,0,0
172.18.0.12,1767533180.027992,1767533195.027992,1,0,0.0,0,0,0
172.18.0.12,1767533185.027992,1767533200.027992,1,0,0.0,0,0,0
172.18.0.12,1767533280.027992,1767533295.027992,1,0,0.0,0,0,0
172.18.0.12,1767533285.027992,1767533300.027992,1,0,0.0,0,0,0
172.18.0.12,1767533290.027992,1767533305.027992,1,0,0.0,0,0,0
172.18.0.12,1767533310.027992,1767533325.027992,1,0,0.0,0,0,0
172.18.0.12,1767533315.027992,1767533330.027992,1,0,0.0,0,0,0
172.18.0.12,1767533320.027992,1767533335.027992,1,0,0.0,0,0,0
172.18.0.12,1767533330.027992,1767533345.027992,1,0,0.0,0,0,0
172.18.0.12,1767533335.027992,1767533350.027992,1,0,0.0,0,0,0
172.18.0.12,1767533340.027992,1767533355.027992,1,0,0.0,0,0,0
172.18.0.12,1767533405.027992,1767533420.027992,1,0,0.0,0,0,0
172.18.0.12,1767533410.027992,1767533425.027992,1,0,0.0,0,0,0
172.18.0.12,1767533415.027992,1767533430.027992,1,0,0.0,0,0,0
172.18.0.12,1767533420.027992,1767533435.027992,1,0,0.0,0,0,0
172.18.0.12,1767533425.027992,1767533440.027992,1,0,0.0,0,0,0
172.18.0.12,1767533430.027992,1767533445.027992,1,0,0.0,0,0,0
172.18.0.12,1767533440.027992,1767533455.027992,1,0,0.0,0,0,0
172.18.0.12,1767533445.027992,1767533460.027992,1,0,0.0,0,0,0
172.18.0.12,1767533450.027992,1767533465.027992,1,0,0.0,0,0,0
172.18.0.12,1767533465.027992,1767533480.027992,1,0,0.0,0,0,0
172.18.0.12,1767533470.027992,1767533485.027992,1,0,0.0,0,0,0
172.18.0.12,1767533475.027992,1767533490.027992,1,0,0.0,0,0,0
172.18.0.12,1767533565.027992,1767533580.027992,1,0,0.0,0,0,0
172.18.0.12,1767533570.027992,1767533585.027992,1,0,0.0,0,0,0
172.18.0.12,1767533575.027992,1767533590.027992,1,0,0.0,0,0,0
172.18.0.12,1767533580.027992,1767533595.027992,1,0,0.0,0,0,0
172.18.0.12,1767533585.027992,1767533600.027992,1,0,0.0,0,0,0
172.18.0.12,1767533600.027992,1767533615.027992,1,0,0.0,0,0,0
172.18.0.12,1767533605.027992,1767533620.027992,1,0,0.0,0,0,0
172.18.0.12,1767533610.027992,1767533625.027992,1,0,0.0,0,0,0
172.18.0.12,1767534090.027992,1767534105.027992,1,0,0.0,0,0,0
172.18.0.12,1767534095.027992,1767534110.027992,1,0,0.0,0,0,0
172.18.0.12,1767534100.027992,1767534115.027992,1,0,0.0,0,0,0
172.18.0.12,1767534165.027992,1767534180.027992,1,0,0.0,0,0,0
172.18.0.12,1767534170.027992,1767534185.027992,1,0,0.0,0,0,0
172.18.0.12,1767534175.027992,1767534190.027992,1,0,0.0,0,0,0
172.18.0.12,1767534210.027992,1767534225.027992,1,0,0.0,0,0,0
172.18.0.12,1767534215.027992,1767534230.027992,1,0,0.0,0,0,0
172.18.0.12,1767534220.027992,1767534235.027992,1,0,0.0,0,0,0
172.18.0.12,1767534425.027992,1767534440.027992,1,0,0.0,0,0,0
172.18.0.12,1767534430.027992,1767534445.027992,1,0,0.0,0,0,0
172.18.0.12,1767534435.027992,1767534450.027992,1,0,0.0,0,0,0
172.18.0.12,1767534685.027992,1767534700.027992,1,0,0.0,0,0,0
172.18.0.12,1767534690.027992,1767534705.027992,1,0,0.0,0,0,0
172.18.0.12,1767534695.027992,1767534710.027992,1,0,0.0,0,0,0
172.18.0.12,1767535070.027992,1767535085.027992,1,0,0.0,0,0,0
172.18.0.12,1767535075.027992,1767535090.027992,1,0,0.0,0,0,0
172.18.0.12,1767535080.027992,1767535095.027992,1,0,0.0,0,0,0
172.18.0.12,1767535200.027992,1767535215.027992,1,0,0.0,0,0,0
172.18.0.12,1767535205.027992,1767535220.027992,1,0,0.0,0,0,0
172.18.0.12,1767535210.027992,1767535225.027992,1,0,0.0,0,0,0
172.18.0.12,1767535390.027992,1767535405.027992,1,0,0.0,0,0,0
172.18.0.12,1767535395.027992,1767535410.027992,1,0,0.0,0,0,0
172.18.0.12,1767535400.027992,1767535415.027992,1,0,0.0,0,0,0
172.18.0.12,1767535405.027992,1767535420.027992,1,0,0.0,0,0,0
172.18.0.12,1767535760.027992,1767535775.027992,1,0,0.0,0,0,0
172.18.0.12,1767535765.027992,1767535780.027992,1,0,0.0,0,0,0
172.18.0.12,1767535770.027992,1767535785.027992,1,0,0.0,0,0,0
172.18.0.12,1767535780.027992,1767535795.027992,1,0,0.0,0,0,0
172.18.0.12,1767535785.027992,1767535800.027992,1,0,0.0,0,0,0
172.18.0.12,1767535790.027992,1767535805.027992,1,0,0.0,0,0,0
172.18.0.12,1767535930.027992,1767535945.027992,1,0,0.0,0,0,0
172.18.0.12,1767535935.027992,1767535950.027992,1,0,0.0,0,0,0
172.18.0.12,1767535940.027992,1767535955.027992,1,0,0.0,0,0,0
172.18.0.12,1767535990.027992,1767536005.027992,1,0,0.0,0,0,0
172.18.0.12,1767535995.027992,1767536010.027992,1,0,0.0,0,0,0
172.18.0.12,1767536000.027992,1767536015.027992,1,0,0.0,0,0,0
172.18.0.12,1767536320.027992,1767536335.027992,1,0,0.0,0,0,0
172.18.0.12,1767536325.027992,1767536340.027992,1,0,0.0,0,0,0
172.18.0.12,1767536330.027992,1767536345.027992,1,0,0.0,0,0,0
172.18.0.12,1767536380.027992,1767536395.027992,1,0,0.0,0,0,0
172.18.0.12,1767536385.027992,1767536400.027992,1,0,0.0,0,0,0
172.18.0.12,1767536390.027992,1767536405.027992,1,0,0.0,0,0,0
172.18.0.12,1767536425.027992,1767536440.027992,1,0,0.0,0,0,0
172.18.0.12,1767536430.027992,1767536445.027992,1,0,0.0,0,0,0
172.18.0.12,1767536435.027992,1767536450.027992,1,0,0.0,0,0,0
172.18.0.12,1767536560.027992,1767536575.027992,1,0,0.0,0,0,0
172.18.0.12,1767536565.027992,1767536580.027992,1,0,0.0,0,0,0
172.18.0.12,1767536570.027992,1767536585.027992,1,0,0.0,0,0,0
172.18.0.12,1767536725.027992,1767536740.027992,1,0,0.0,0,0,0
172.18.0.12,1767536730.027992,1767536745.027992,1,0,0.0,0,0,0
172.18.0.12,1767536735.027992,1767536750.027992,1,0,0.0,0,0,0
172.18.0.12,1767536815.027992,1767536830.027992,1,0,0.0,0,0,0
172.18.0.12,1767536820.027992,1767536835.027992,1,0,0.0,0,0,0
172.18.0.12,1767536825.027992,1767536840.027992,1,0,0.0,0,0,0
172.18.0.12,1767536920.027992,1767536935.027992,1,0,0.0,0,0,0
172.18.0.12,1767536925.027992,1767536940.027992,1,0,0.0,0,0,0
172.18.0.12,1767536930.027992,1767536945.027992,1,0,0.0,0,0,0
172.18.0.12,1767536975.027992,1767536990.027992,1,0,0.0,0,0,0
172.18.0.12,1767536980.027992,1767536995.027992,1,0,0.0,0,0,0
172.18.0.12,1767536985.027992,1767537000.027992,1,0,0.0,0,0,0
172.18.0.12,1767537120.027992,1767537135.027992,1,0,0.0,0,0,0
172.18.0.12,1767537125.027992,1767537140.027992,1,0,0.0,0,0,0
172.18.0.12,1767537130.027992,1767537145.027992,1,0,0.0,0,0,0
172.18.0.12,1767537135.027992,1767537150.027992,1,0,0.0,0,0,0
172.18.0.12,1767537175.027992,1767537190.027992,1,0,0.0,0,0,0
172.18.0.12,1767537180.027992,1767537195.027992,1,0,0.0,0,0,0
172.18.0.12,1767537185.027992,1767537200.027992,1,0,0.0,0,0,0
172.18.0.12,1767537935.027992,1767537950.027992,1,0,0.0,0,0,0
172.18.0.12,1767537940.027992,1767537955.027992,1,0,0.0,0,0,0
172.18.0.12,1767537945.027992,1767537960.027992,1,0,0.0,0,0,0
172.18.0.12,1767537970.027992,1767537985.027992,1,0,0.0,0,0,0
172.18.0.12,1767537975.027992,1767537990.027992,1,0,0.0,0,0,0
172.18.0.12,1767537980.027992,1767537995.027992,1,0,0.0,0,0,0
172.18.0.12,1767537995.027992,1767538010.027992,1,0,0.0,0,0,0
172.18.0.12,1767538000.027992,1767538015.027992,1,0,0.0,0,0,0
172.18.0.12,1767538005.027992,1767538020.027992,1,0,0.0,0,0,0
172.18.0.12,1767538060.027992,1767538075.027992,1,0,0.0,0,0,0
172.18.0.12,1767538065.027992,1767538080.027992,1,0,0.0,0,0,0
172.18.0.12,1767538070.027992,1767538085.027992,1,0,0.0,0,0,0
172.18.0.12,1767538145.027992,1767538160.027992,1,0,0.0,0,0,0
172.18.0.12,1767538150.027992,1767538165.027992,1,0,0.0,0,0,0
172.18.0.12,1767538155.027992,1767538170.027992,1,0,0.0,0,0,0
172.18.0.12,1767538160.027992,1767538175.027992,1,0,0.0,0,0,0
172.18.0.12,1767538165.027992,1767538180.027992,1,0,0.0,0,0,0
172.18.0.12,1767538485.027992,1767538500.027992,1,0,0.0,0,0,0
172.18.0.12,1767538490.027992,1767538505.027992,1,0,0.0,0,0,0
172.18.0.12,1767538495.027992,1767538510.027992,1,0,0.0,0,0,0
172.18.0.12,1767538715.027992,1767538730.027992,1,0,0.0,0,0,0
172.18.0.12,1767538720.027992,1767538735.027992,1,0,0.0,0,0,0
172.18.0.12,1767538725.027992,1767538740.027992,1,0,0.0,0,0,0
172.18.0.12,1767539015.027992,1767539030.027992,1,0,0.0,0,0,0
172.18.0.12,1767539020.027992,1767539035.027992,1,0,0.0,0,0,0
172.18.0.12,1767539025.027992,1767539040.027992,1,0,0.0,0,0,0
172.18.0.12,1767539080.027992,1767539095.027992,1,0,0.0,0,0,0
172.18.0.12,1767539085.027992,1767539100.027992,1,0,0.0,0,0,0
172.18.0.12,1767539090.027992,1767539105.027992,1,0,0.0,0,0,0
172.18.0.12,1767539250.027992,1767539265.027992,1,0,0.0,0,0,0
172.18.0.12,1767539255.027992,1767539270.027992,1,0,0.0,0,0,0
172.18.0.12,1767539260.027992,1767539275.027992,1,0,0.0,0,0,0
172.18.0.12,1767539335.027992,1767539350.027992,1,0,0.0,0,0,0
172.18.0.12,1767539340.027992,1767539355.027992,1,0,0.0,0,0,0
172.18.0.12,1767539345.027992,1767539360.027992,1,0,0.0,0,0,0
172.18.0.12,1767539550.027992,1767539565.027992,1,0,0.0,0,0,0
172.18.0.12,1767539555.027992,1767539570.027992,1,0,0.0,0,0,0
172.18.0.12,1767539560.027992,1767539575.027992,1,0,0.0,0,0,0
172.18.0.12,1767539590.027992,1767539605.027992,1,0,0.0,0,0,0
172.18.0.12,1767539595.027992,1767539610.027992,1,0,0.0,0,0,0
172.18.0.12,1767539600.027992,1767539615.027992,1,0,0.0,0,0,0
172.18.0.12,1767539765.027992,1767539780.027992,1,0,0.0,0,0,0
172.18.0.12,1767539770.027992,1767539785.027992,1,0,0.0,0,0,0
172.18.0.12,1767539775.027992,1767539790.027992,1,0,0.0,0,0,0
172.18.0.12,1767539905.027992,1767539920.027992,1,0,0.0,0,0,0
172.18.0.12,1767539910.027992,1767539925.027992,1,0,0.0,0,0,0
172.18.0.12,1767539915.027992,1767539930.027992,1,0,0.0,0,0,0
172.18.0.12,1767540110.027992,1767540125.027992,1,0,0.0,0,0,0
172.18.0.12,1767540115.027992,1767540130.027992,1,0,0.0,0,0,0
172.18.0.12,1767540120.027992,1767540135.027992,1,0,0.0,0,0,0
172.18.0.12,1767540125.027992,1767540140.027992,1,0,0.0,0,0,0
172.18.0.12,1767540370.027992,1767540385.027992,1,0,0.0,0,0,0
172.18.0.12,1767540375.027992,1767540390.027992,1,0,0.0,0,0,0
172.18.0.12,1767540380.027992,1767540395.027992,1,0,0.0,0,0,0
172.18.0.12,1767540520.027992,1767540535.027992,1,0,0.0,0,0,0
172.18.0.12,1767540525.027992,1767540540.027992,1,0,0.0,0,0,0
172.18.0.12,1767540530.027992,1767540545.027992,1,0,0.0,0,0,0
172.18.0.12,1767540535.027992,1767540550.027992,1,0,0.0,0,0,0
172.18.0.12,1767540540.027992,1767540555.027992,1,0,0.0,0,0,0
172.18.0.12,1767540545.027992,1767540560.027992,1,0,0.0,0,0,0
172.18.0.12,1767540585.027992,1767540600.027992,1,0,0.0,0,0,0
172.18.0.12,1767540590.027992,1767540605.027992,1,0,0.0,0,0,0
172.18.0.12,1767540595.027992,1767540610.027992,1,0,0.0,0,0,0
172.18.0.12,1767540600.027992,1767540615.027992,1,0,0.0,0,0,0
172.18.0.12,1767540605.027992,1767540620.027992,1,0,0.0,0,0,0
172.18.0.12,1767540685.027992,1767540700.027992,1,0,0.0,0,0,0
172.18.0.12,1767540690.027992,1767540705.027992,1,0,0.0,0,0,0
172.18.0.12,1767540695.027992,1767540710.027992,1,0,0.0,0,0,0
172.18.0.12,1767540735.027992,1767540750.027992,1,0,0.0,0,0,0
172.18.0.12,1767540740.027992,1767540755.027992,1,0,0.0,0,0,0
172.18.0.12,1767540745.027992,1767540760.027992,1,0,0.0,0,0,0
172.18.0.12,1767540880.027992,1767540895.027992,1,0,0.0,0,0,0
172.18.0.12,1767540885.027992,1767540900.027992,1,0,0.0,0,0,0
172.18.0.12,1767540890.027992,1767540905.027992,1,0,0.0,0,0,0
